30,,25,,20,,15,,10,,9,,8,,7,,6,,5,,4,,3,
X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
0.6,0,0.6054486841042778,0.000018634350561708146,0.6054486841042778,0.000018634350561708146,0.6054486841042778,0.000018634350561708146,0.6054486841042778,0.000018634350561708146,0.6054381246389594,0.005832551725851065,0.6054486841042778,0.000018634350561708146,0.6054486841042778,0.000018634350561708146,0.6054486841042778,0.000018634350561708146,0.6108973682085557,0.00003726870112341629,0.6108973682085557,0.00003726870112341629,0.6054381246389594,0.005832551725851065
0.6924797972582658,0.08171162721360492,0.6598299304938724,0.05834415160907547,0.6217102606945644,0.04658587640456435,0.6597137763753703,0.1222972427372615,0.6922897268825352,0.18636213996881867,0.7303249209592964,0.2446317541756473,0.7085724224034584,0.22130154727224127,0.6651413415490114,0.13394371183840326,0.7248656773897002,0.25042703720037496,0.6705900256532893,0.13396234618896496,0.697738410986813,0.18638077431938038,0.6868410427782574,0.18634350561825697
0.8503015659065922,0.18690253613511176,0.7522780493561831,0.15749753094855068,0.643431080854447,0.08735783543383846,0.7574627468275017,0.3028640996813521,0.8008938276819489,0.390221935115191,0.8008938276819489,0.390221935115191,0.8171765232028722,0.42516134241861403,0.6651413415490114,0.13394371183840326,0.8769430969048343,0.5183889982794283,0.7520140627232239,0.3028454653307904,0.811748958029231,0.4135148733174736,0.8226146478418316,0.43099389414446554
1.13343250948799,0.2983359524948286,0.942749684768903,0.28605591547458564,0.7195331474039244,0.18645531172162766,0.9206276049269223,0.4662128167063164,0.8877771083214798,0.5533097712322892,0.9530029255930382,0.6407421440683754,0.9692856211139613,0.6756815513717984,0.7846111321610256,0.3552825278117684,1.0344692005242462,0.7863695937090429,0.8823812215437937,0.5242215500052798,1.0507835744411247,0.803867248886597,0.9747131862876025,0.6873280204729397
1.460247961091476,0.3575931872814344,1.1605492164255589,0.3681961327511134,0.89909685514277,0.32079034492182856,1.3452237053784946,0.6885951563111439,0.9692645021833246,0.6873093861223776,1.0507835744411247,0.803867248886597,1.094278012087482,0.8563415800686984,0.9584093718360426,0.6640164479200954,1.1866522146925642,0.9961923810352,1.0018721310864447,0.7339325312280653,1.1920797798662053,1.007838850136341,1.1377407713378842,0.9262576633766684
2.0213673886442267,0.4118377817669088,1.4437751951948221,0.4273042927332238,1.171267073723702,0.46706999683216033,1.7754691197753938,0.8005317001360299,1.0562322585454025,0.8038858832371591,1.110581826539042,0.8796531526215419,1.2355953364431993,1.0486853465678627,1.0779530787052853,0.8446578422664337,1.4258769014801884,1.281894243849111,1.1812140900536048,0.9903598293093485,1.3497642754653931,1.1886106849366118,1.3769443391948717,1.2235873609411585
2.2774344226146477,0.42434143099389354,1.7760498903679043,0.4807662444951015,1.3999956519848689,0.5318057306839421,2.200371444721199,0.8543104358574594,1.1269489977825122,0.8680812209226483,1.2737678035690991,1.031374034895927,1.3933748672302522,1.1771319249905272,1.1649102756020446,0.9670482567565046,1.491134397147702,1.3518848645593284,1.3769337797295536,1.229401278316448,1.5618194579888565,1.4335219543706865,1.561830017454175,1.427708036995397
2.506279154994316,0.42512407371749017,2.0539116607554364,0.49334443112433446,1.6505400855937835,0.5849881671873924,2.516384563303994,0.8612051455653345,1.2575379053747677,0.9673650407160554,1.447903946134304,1.154062598994987,1.5893057462125681,1.2998950264918347,1.2301466523389215,1.048666712217301,1.7142347803941784,1.5154385594404722,1.6053350145658505,1.4743684508022086,1.7902523712211087,1.661047374730578,1.8283192436938251,1.701875236811538
2.6370581329623026,0.4197573807556849,2.424401060915692,0.5062394017131173,1.912013565807209,0.6207661202660981,2.636266173063425,0.8558011839024053,1.5079239470039068,1.1077562378488501,1.6438876224432115,1.2477561136198465,1.8615182026547736,1.4229190089010075,1.355191840639034,1.2002571540377527,1.9482536507798476,1.6674016882721605,1.8011602988949829,1.6552707260564121,1.9643251569944034,1.8186194430813758,2.03506301516215,1.871186946016286
3.933844949780425,0.42419235618939943,2.642348425086805,0.5069847757355901,2.1571832315690744,0.6332325007919599,3.9602964104029366,0.8603293310889288,1.6767381190486543,1.160659159093873,1.8508214642872671,1.3124173100693814,2.0630139198598694,1.4817476536246914,1.5837514674551065,1.358015565894169,2.247709527743442,1.7905188424341427,1.9644413111129055,1.7546663519531902,2.127606169212326,1.9180150689781539,2.345215630493251,2.1048057990098945
,,3.9554918536830788,0.5056617368457013,2.435055561421925,0.6399967700459022,,,1.9109259408794173,1.2195996099209279,2.0849987266527115,1.3771716782717258,2.264551874926239,1.5173206288472165,1.8123322132018163,1.504146143000006,2.4546433695874974,1.8551800388836777,2.2420602137981156,1.9009646382140835,2.4270092488493287,2.0702018100165844,2.6119160460392687,2.2626946513202433
,,,,2.6366568732802045,0.6406862410166898,,,2.2540874447957364,1.2789127477592188,2.33014727348394,1.4012658935481663,2.5042200592572343,1.5588379618989643,1.9974290807674868,1.591988471548452,2.634376028771437,1.896492394079245,2.4544110613504935,1.983086221140049,2.6393495369363884,2.1581373103178394,2.791585348431298,2.3388905107675484
,,,,3.9443516177722007,0.6393445677762384,,,2.42842421720199,1.2911368817277764,2.553501083898057,1.4252855714223593,2.6404160429335435,1.570931655413589,2.280612821675476,1.6743523010317214,3.9635170473250385,2.087084531625598,2.6395607262427556,2.0418589628120474,2.9388265328306193,2.2696266297292427,3.0256781350741955,2.4501562179722094
